 @ L =            5
 @ MAX_STEPS_WITHOUT_AGGREGATION =        10000
 @ runs =         9600
 @ phi0, P, tgel_avg, Pgel_avg
0.000000    0.000000   -1.000000    0.000000
0.007692    0.000000   -1.000000    0.000000
0.015385    0.000000   -1.000000    0.000000
0.023077    0.000000   -1.000000    0.000000
0.030769    0.000000   -1.000000    0.000000
0.038462    0.000000   -1.000000    0.000000
   4.61538471E-02   0.00000000       0.00000000      -1.00000000    
   5.38461581E-02   8.33333354E-04   31.7895737      0.833333313    
   6.15384653E-02   7.08333356E-03   17.3987350      0.802520990    
   6.92307726E-02   1.90625004E-02   15.8437595      0.816939890    
   7.69230798E-02   3.80208343E-02   14.4858904      0.792694330    
   8.46153870E-02   6.52083308E-02   14.6243868      0.791373909    
   9.23076943E-02  0.101041667       12.4744310      0.765135527    
  0.100000001      0.153854162       11.9048567      0.766361892    
  0.107692316      0.201875001       10.7594576      0.748393178    
  0.115384616      0.264062494       10.1640110      0.742885649    
  0.123076931      0.333333343       9.14664650      0.728792191    
  0.130769238      0.403020829       8.68290234      0.717465758    
  0.138461545      0.461458325       8.02492714      0.705271184    
  0.146153852      0.527395844       7.08637810      0.691970408    
  0.153846160      0.598749995       6.54122353      0.681270480    
  0.161538467      0.660937488       6.03177452      0.664854467    
  0.169230774      0.709062517       5.58568859      0.655123532    
  0.176923081      0.753645837       5.19111967      0.640290618    
  0.184615389      0.791875005       4.68629074      0.628645062    
  0.192307711      0.837604165       4.24600506      0.609822512    
  0.200000003      0.872291684       3.81298804      0.595476508    
  0.207692310      0.872604191       3.79933238      0.596619248    
  0.215384632      0.894999981       3.39517283      0.582048774    
  0.223076940      0.922916651       2.96094251      0.567155600    
  0.230769232      0.933229148       2.65125942      0.550444186    
  0.238461539      0.950104177       2.33635783      0.544343770    
  0.246153861      0.960104167       2.05373764      0.531897247    
  0.253846169      0.971249998       1.82464814      0.516983092    
  0.261538476      0.977812529       1.54468262      0.506445110    
  0.269230783      0.983749986       1.32502961      0.497741610    
  0.276923090      0.986979187       1.13377142      0.491109610    
  0.284615397      0.989895821      0.980829656      0.483200669    
  0.292307705      0.991979182      0.840483189      0.476731807    
  0.300000012      0.994895816      0.710449874      0.470455736    
