 @ L =           40
 @ MAX_STEPS_WITHOUT_AGGREGATION =        64000
 @ runs =           96
 @ phi0, P, tgel_avg, Pgel_avg
0.000000    0.000000   -1.000000    0.000000
   7.69230817E-03   0.00000000       0.00000000      -1.00000000    
   1.53846163E-02   5.20833321E-02   2156.71094      0.764024436    
   2.30769236E-02  0.135416672       1268.27527      0.701584399    
   3.07692327E-02  0.333333343       880.174683      0.691674113    
   3.84615399E-02  0.562500000       579.208435      0.640164316    
   4.61538471E-02  0.822916687       435.000549      0.551655233    
   5.38461581E-02  0.916666687       296.794800      0.504672766    
   6.15384653E-02  0.989583313       221.635422      0.453104764    
   6.92307726E-02  0.989583313       146.597214      0.383870751    
   7.69230798E-02  0.989583313       107.111893      0.337943256    
   8.46153870E-02   1.00000000       84.1524887      0.313854247    
   9.23076943E-02   1.00000000       66.4672318      0.262508124    
  0.100000001       1.00000000       52.4123650      0.259316415    
  0.107692316       1.00000000       40.7354202      0.227980196    
  0.115384616       1.00000000       34.3993187      0.240387440    
  0.123076931       1.00000000       27.2458038      0.214443684    
  0.130769238       1.00000000       24.0817566      0.209220767    
  0.138461545       1.00000000       19.8791504      0.201221183    
  0.146153852       1.00000000       16.7162342      0.192106381    
  0.153846160       1.00000000       12.9884596      0.168097034    
  0.161538467       1.00000000       11.5430040      0.167061642    
  0.169230774       1.00000000       9.55253506      0.156650126    
  0.176923081       1.00000000       8.48887730      0.164208546    
  0.184615389       1.00000000       7.04895401      0.154966325    
  0.192307711       1.00000000       5.65310526      0.139821336    
  0.200000003       1.00000000       5.03195333      0.147949219    
  0.207692310       1.00000000       4.27821350      0.140008226    
  0.215384632       1.00000000       3.70684743      0.133514553    
  0.223076940       1.00000000       3.08768296      0.131973401    
  0.230769232       1.00000000       2.61899137      0.131799161    
  0.238461539       1.00000000       2.25919104      0.123099737    
  0.246153861       1.00000000       1.86494339      0.123221241    
  0.253846169       1.00000000       1.57331502      0.131971583    
  0.261538476       1.00000000       1.21574688      0.111837588    
  0.269230783       1.00000000       1.03581667      0.117040902    
  0.276923090       1.00000000      0.837548435      0.112234116    
  0.284615397       1.00000000      0.582056046      0.115048833    
  0.292307705       1.00000000      0.431310534      0.113487482    
  0.300000012       1.00000000      0.253979713      0.102605253    
